txn_id,value_date,txn_type,narration,withdrawal_amt,deposit_amt,closing_balance
1703,15/07/26,UPI_DIRECT_CREDIT,UPI-53709127416-CUSTOMER@OKBANK,,408.21,1001717.14
1704,15/07/26,UPI_DIRECT_CREDIT,UPI-75104983093-CUSTOMER@OKBANK,,193.64,1001910.78
1705,15/07/26,UPI_DIRECT_CREDIT,UPI-68555383119-CUSTOMER@OKBANK,,767.85,1002678.63
1706,15/07/26,UPI_DIRECT_CREDIT,UPI-38062382605-CUSTOMER@OKBANK,,126.39,1002805.02
1707,15/07/26,UPI_DIRECT_CREDIT,UPI-10818520766-CUSTOMER@OKBANK,,2416.41,1005221.43
1708,15/07/26,UPI_DIRECT_CREDIT,UPI-61011262744-CUSTOMER@OKBANK,,1323.0,1006544.43
1709,15/07/26,UPI_DIRECT_CREDIT,UPI-19307280842-CUSTOMER@OKBANK,,361.62,1006906.05
1710,15/07/26,UPI_DIRECT_CREDIT,UPI-93839000335-CUSTOMER@OKBANK,,1394.41,1008300.46
1711,15/07/26,UPI_DIRECT_CREDIT,UPI-78295923280-CUSTOMER@OKBANK,,161.52,1008461.98
1712,15/07/26,UPI_DIRECT_CREDIT,UPI-40146911189-CUSTOMER@OKBANK,,413.06,1008875.04
1713,15/07/26,UPI_DIRECT_CREDIT,UPI-81252188169-CUSTOMER@OKBANK,,74.28,1008949.32
1714,15/07/26,UPI_DIRECT_CREDIT,UPI-47109896492-CUSTOMER@OKBANK,,58.17,1009007.49
1715,15/07/26,UPI_DIRECT_CREDIT,UPI-25728041037-CUSTOMER@OKBANK,,233.43,1009240.92
1716,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR218-NETBANK,1250.23,,1007990.69
1717,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER660-NETBANK,10000.0,,997990.69
1718,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER585-NETBANK,15000.0,,982990.69
1719,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER256-NETBANK,50000.0,,932990.69
1720,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER811-NETBANK,12000.0,,920990.69
1721,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER745-NETBANK,50000.0,,870990.69
1722,15/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER408-NETBANK,10000.0,,860990.69
1723,15/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-15/07/26,39.51,,860951.18
1724,16/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 16/07/26,,22009.59,882960.77
1725,16/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 16/07/26,,39642.03,922602.8
1726,16/07/26,UPI_DIRECT_CREDIT,UPI-38385446636-CUSTOMER@OKBANK,,43.26,922646.06
1727,16/07/26,UPI_DIRECT_CREDIT,UPI-68855812682-CUSTOMER@OKBANK,,798.9,923444.96
1728,16/07/26,UPI_DIRECT_CREDIT,UPI-55014108889-CUSTOMER@OKBANK,,94.95,923539.91
1729,16/07/26,UPI_DIRECT_CREDIT,UPI-90896706153-CUSTOMER@OKBANK,,77.24,923617.15
1730,16/07/26,UPI_DIRECT_CREDIT,UPI-25992638219-CUSTOMER@OKBANK,,1053.14,924670.29
1731,16/07/26,UPI_DIRECT_CREDIT,UPI-71263950493-CUSTOMER@OKBANK,,686.6,925356.89
1732,16/07/26,UPI_DIRECT_CREDIT,UPI-55856363076-CUSTOMER@OKBANK,,787.91,926144.8
1733,16/07/26,UPI_DIRECT_CREDIT,UPI-34254533431-CUSTOMER@OKBANK,,132.96,926277.76
1734,16/07/26,UPI_DIRECT_CREDIT,UPI-57643863133-CUSTOMER@OKBANK,,836.72,927114.48
1735,16/07/26,UPI_DIRECT_CREDIT,UPI-78078116057-CUSTOMER@OKBANK,,409.72,927524.2
1736,16/07/26,UPI_DIRECT_CREDIT,UPI-17414879291-CUSTOMER@OKBANK,,241.77,927765.97
1737,16/07/26,UPI_DIRECT_CREDIT,UPI-33356731412-CUSTOMER@OKBANK,,1076.31,928842.28
1738,16/07/26,UPI_DIRECT_CREDIT,UPI-31009961274-CUSTOMER@OKBANK,,1939.31,930781.59
1739,16/07/26,UPI_DIRECT_CREDIT,UPI-18787384250-CUSTOMER@OKBANK,,592.87,931374.46
1740,16/07/26,UPI_DIRECT_CREDIT,UPI-90503251294-CUSTOMER@OKBANK,,2097.77,933472.23
1741,16/07/26,UPI_DIRECT_CREDIT,UPI-80948992884-CUSTOMER@OKBANK,,434.39,933906.62
1742,16/07/26,UPI_DIRECT_CREDIT,UPI-75492139488-CUSTOMER@OKBANK,,1635.84,935542.46
1743,16/07/26,UPI_DIRECT_CREDIT,UPI-16927412945-CUSTOMER@OKBANK,,1554.29,937096.75
1744,16/07/26,UPI_DIRECT_CREDIT,UPI-78083268167-CUSTOMER@OKBANK,,860.62,937957.37
1745,16/07/26,UPI_DIRECT_CREDIT,UPI-15489643087-CUSTOMER@OKBANK,,262.0,938219.37
1746,16/07/26,UPI_DIRECT_CREDIT,UPI-70468116976-CUSTOMER@OKBANK,,156.52,938375.89
1747,16/07/26,UPI_DIRECT_CREDIT,UPI-54869815931-CUSTOMER@OKBANK,,643.82,939019.71
1748,16/07/26,UPI_DIRECT_CREDIT,UPI-67567334986-CUSTOMER@OKBANK,,43.54,939063.25
1749,16/07/26,UPI_DIRECT_CREDIT,UPI-95741167642-CUSTOMER@OKBANK,,2304.04,941367.29
1750,16/07/26,UPI_DIRECT_CREDIT,UPI-73013502614-CUSTOMER@OKBANK,,1855.97,943223.26
1751,16/07/26,UPI_DIRECT_CREDIT,UPI-73755857936-CUSTOMER@OKBANK,,285.55,943508.81
1752,16/07/26,UPI_DIRECT_CREDIT,UPI-60067151915-CUSTOMER@OKBANK,,1919.92,945428.73
1753,16/07/26,UPI_DIRECT_CREDIT,UPI-52959108793-CUSTOMER@OKBANK,,217.33,945646.06
1754,16/07/26,UPI_DIRECT_CREDIT,UPI-59486549129-CUSTOMER@OKBANK,,2259.85,947905.91
1755,16/07/26,UPI_DIRECT_CREDIT,UPI-24642448717-CUSTOMER@OKBANK,,213.31,948119.22
1756,16/07/26,UPI_DIRECT_CREDIT,UPI-71055492026-CUSTOMER@OKBANK,,417.55,948536.77
1757,16/07/26,UPI_DIRECT_CREDIT,UPI-90196238251-CUSTOMER@OKBANK,,414.35,948951.12
1758,16/07/26,UPI_DIRECT_CREDIT,UPI-82826282899-CUSTOMER@OKBANK,,1677.56,950628.68
1759,16/07/26,UPI_DIRECT_CREDIT,UPI-76937583757-CUSTOMER@OKBANK,,48.18,950676.86
1760,16/07/26,UPI_DIRECT_CREDIT,UPI-33959708666-CUSTOMER@OKBANK,,2447.31,953124.17
1761,16/07/26,UPI_DIRECT_CREDIT,UPI-80101785177-CUSTOMER@OKBANK,,1558.59,954682.76
1762,16/07/26,UPI_DIRECT_CREDIT,UPI-43339145290-CUSTOMER@OKBANK,,1935.29,956618.05
1763,16/07/26,UPI_DIRECT_CREDIT,UPI-30636445266-CUSTOMER@OKBANK,,878.16,957496.21
1764,16/07/26,UPI_DIRECT_CREDIT,UPI-86027339155-CUSTOMER@OKBANK,,2406.94,959903.15
1765,16/07/26,UPI_DIRECT_CREDIT,UPI-36703282954-CUSTOMER@OKBANK,,2490.37,962393.52
1766,16/07/26,UPI_DIRECT_CREDIT,UPI-98950475418-CUSTOMER@OKBANK,,2067.24,964460.76
1767,16/07/26,UPI_DIRECT_CREDIT,UPI-84527293884-CUSTOMER@OKBANK,,1822.24,966283.0
1768,16/07/26,UPI_DIRECT_CREDIT,UPI-50947800753-CUSTOMER@OKBANK,,642.38,966925.38
1769,16/07/26,UPI_DIRECT_CREDIT,UPI-61648150580-CUSTOMER@OKBANK,,264.35,967189.73
1770,16/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR157-NETBANK,1345.38,,965844.35
1771,16/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR868-NETBANK,4238.08,,961606.27
1772,17/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 17/07/26,,25062.05,986668.32
1773,17/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 17/07/26,,21812.86,1008481.18
1774,17/07/26,UPI_DIRECT_CREDIT,UPI-99087984346-CUSTOMER@OKBANK,,38.82,1008520.0
1775,17/07/26,UPI_DIRECT_CREDIT,UPI-17148945443-CUSTOMER@OKBANK,,2233.32,1010753.32
1776,17/07/26,UPI_DIRECT_CREDIT,UPI-16666324407-CUSTOMER@OKBANK,,2526.39,1013279.71
1777,17/07/26,UPI_DIRECT_CREDIT,UPI-43629522998-CUSTOMER@OKBANK,,450.8,1013730.51
1778,17/07/26,UPI_DIRECT_CREDIT,UPI-38361331106-CUSTOMER@OKBANK,,2000.98,1015731.49
1779,17/07/26,UPI_DIRECT_CREDIT,UPI-31794678373-CUSTOMER@OKBANK,,234.86,1015966.35
1780,17/07/26,UPI_DIRECT_CREDIT,UPI-46200165408-CUSTOMER@OKBANK,,289.08,1016255.43
1781,17/07/26,UPI_DIRECT_CREDIT,UPI-52973918631-CUSTOMER@OKBANK,,378.04,1016633.47
1782,17/07/26,UPI_DIRECT_CREDIT,UPI-16858548821-CUSTOMER@OKBANK,,862.5,1017495.97
1783,17/07/26,UPI_DIRECT_CREDIT,UPI-85474072966-CUSTOMER@OKBANK,,675.22,1018171.19
1784,17/07/26,UPI_DIRECT_CREDIT,UPI-35585067447-CUSTOMER@OKBANK,,113.2,1018284.39
1785,17/07/26,UPI_DIRECT_CREDIT,UPI-63846159421-CUSTOMER@OKBANK,,1170.93,1019455.32
1786,17/07/26,UPI_DIRECT_CREDIT,UPI-58666560194-CUSTOMER@OKBANK,,432.72,1019888.04
1787,17/07/26,UPI_DIRECT_CREDIT,UPI-87294941929-CUSTOMER@OKBANK,,870.18,1020758.22
1788,17/07/26,UPI_DIRECT_CREDIT,UPI-71615632146-CUSTOMER@OKBANK,,914.97,1021673.19
1789,17/07/26,UPI_DIRECT_CREDIT,UPI-18413397790-CUSTOMER@OKBANK,,78.94,1021752.13
1790,17/07/26,UPI_DIRECT_CREDIT,UPI-46017062900-CUSTOMER@OKBANK,,207.62,1021959.75
1791,17/07/26,UPI_DIRECT_CREDIT,UPI-72314544889-CUSTOMER@OKBANK,,469.7,1022429.45
1792,17/07/26,UPI_DIRECT_CREDIT,UPI-20797095521-CUSTOMER@OKBANK,,477.86,1022907.31
1793,17/07/26,UPI_DIRECT_CREDIT,UPI-12290101581-CUSTOMER@OKBANK,,2525.67,1025432.98
1794,17/07/26,UPI_DIRECT_CREDIT,UPI-36216166046-CUSTOMER@OKBANK,,191.44,1025624.42
1795,17/07/26,UPI_DIRECT_CREDIT,UPI-22626134902-CUSTOMER@OKBANK,,721.65,1026346.07
1796,17/07/26,UPI_DIRECT_CREDIT,UPI-18752655078-CUSTOMER@OKBANK,,392.25,1026738.32
1797,17/07/26,UPI_DIRECT_CREDIT,UPI-66945459391-CUSTOMER@OKBANK,,30.32,1026768.64
1798,17/07/26,UPI_DIRECT_CREDIT,UPI-83522563410-CUSTOMER@OKBANK,,121.92,1026890.56
1799,17/07/26,UPI_DIRECT_CREDIT,UPI-16810134565-CUSTOMER@OKBANK,,1007.5,1027898.06
1800,17/07/26,UPI_DIRECT_CREDIT,UPI-51600532089-CUSTOMER@OKBANK,,212.96,1028111.02
1801,17/07/26,UPI_DIRECT_CREDIT,UPI-12837784389-CUSTOMER@OKBANK,,468.91,1028579.93
1802,17/07/26,UPI_DIRECT_CREDIT,UPI-86662878906-CUSTOMER@OKBANK,,620.08,1029200.01
1803,17/07/26,UPI_DIRECT_CREDIT,UPI-60027523973-CUSTOMER@OKBANK,,1406.7,1030606.71
1804,17/07/26,UPI_DIRECT_CREDIT,UPI-14824258272-CUSTOMER@OKBANK,,287.6,1030894.31
1805,17/07/26,UPI_DIRECT_CREDIT,UPI-37078442325-CUSTOMER@OKBANK,,10.46,1030904.77
1806,17/07/26,UPI_DIRECT_CREDIT,UPI-99788988701-CUSTOMER@OKBANK,,842.13,1031746.9
1807,17/07/26,UPI_DIRECT_CREDIT,UPI-47944955305-CUSTOMER@OKBANK,,1212.79,1032959.69
1808,17/07/26,UPI_DIRECT_CREDIT,UPI-87284986059-CUSTOMER@OKBANK,,65.55,1033025.24
1809,17/07/26,UPI_DIRECT_CREDIT,UPI-23961597019-CUSTOMER@OKBANK,,143.23,1033168.47
1810,17/07/26,UPI_DIRECT_CREDIT,UPI-42880006091-CUSTOMER@OKBANK,,648.36,1033816.83
1811,17/07/26,UPI_DIRECT_CREDIT,UPI-72216300255-CUSTOMER@OKBANK,,671.71,1034488.54
1812,17/07/26,UPI_DIRECT_CREDIT,UPI-89738438688-CUSTOMER@OKBANK,,104.55,1034593.09
1813,17/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR538-NETBANK,16211.69,,1018381.4
1814,17/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR420-NETBANK,3622.2,,1014759.2
1815,17/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR326-NETBANK,5149.65,,1009609.55
1816,17/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-17/07/26,94.32,,1009515.23
1817,18/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 18/07/26,,18850.06,1028365.29
1818,18/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 18/07/26,,77741.26,1106106.55
1819,18/07/26,UPI_DIRECT_CREDIT,UPI-47975211755-CUSTOMER@OKBANK,,150.71,1106257.26
1820,18/07/26,UPI_DIRECT_CREDIT,UPI-21281242237-CUSTOMER@OKBANK,,384.0,1106641.26
1821,18/07/26,UPI_DIRECT_CREDIT,UPI-89808611962-CUSTOMER@OKBANK,,2344.3,1108985.56
1822,18/07/26,UPI_DIRECT_CREDIT,UPI-84133782600-CUSTOMER@OKBANK,,2440.72,1111426.28
1823,18/07/26,UPI_DIRECT_CREDIT,UPI-63110786618-CUSTOMER@OKBANK,,269.15,1111695.43
1824,18/07/26,UPI_DIRECT_CREDIT,UPI-70704557769-CUSTOMER@OKBANK,,763.29,1112458.72
1825,18/07/26,UPI_DIRECT_CREDIT,UPI-42910953508-CUSTOMER@OKBANK,,154.83,1112613.55
1826,18/07/26,UPI_DIRECT_CREDIT,UPI-81971652051-CUSTOMER@OKBANK,,255.76,1112869.31
1827,18/07/26,UPI_DIRECT_CREDIT,UPI-31336261785-CUSTOMER@OKBANK,,1862.81,1114732.12
1828,18/07/26,UPI_DIRECT_CREDIT,UPI-77695008395-CUSTOMER@OKBANK,,223.15,1114955.27
1829,18/07/26,UPI_DIRECT_CREDIT,UPI-79607564626-CUSTOMER@OKBANK,,1297.83,1116253.1
1830,18/07/26,UPI_DIRECT_CREDIT,UPI-18081204236-CUSTOMER@OKBANK,,516.75,1116769.85
1831,18/07/26,UPI_DIRECT_CREDIT,UPI-47546216314-CUSTOMER@OKBANK,,1075.48,1117845.33
1832,18/07/26,UPI_DIRECT_CREDIT,UPI-88878349024-CUSTOMER@OKBANK,,642.1,1118487.43
1833,18/07/26,UPI_DIRECT_CREDIT,UPI-79676821749-CUSTOMER@OKBANK,,801.28,1119288.71
1834,18/07/26,UPI_DIRECT_CREDIT,UPI-95414753093-CUSTOMER@OKBANK,,790.34,1120079.05
1835,18/07/26,UPI_DIRECT_CREDIT,UPI-79050568134-CUSTOMER@OKBANK,,10.92,1120089.97
1836,18/07/26,UPI_DIRECT_CREDIT,UPI-26393697217-CUSTOMER@OKBANK,,426.91,1120516.88
1837,18/07/26,UPI_DIRECT_CREDIT,UPI-76481002683-CUSTOMER@OKBANK,,201.38,1120718.26
1838,18/07/26,UPI_DIRECT_CREDIT,UPI-15341523302-CUSTOMER@OKBANK,,70.31,1120788.57
1839,18/07/26,UPI_DIRECT_CREDIT,UPI-29637747106-CUSTOMER@OKBANK,,1129.03,1121917.6
1840,18/07/26,UPI_DIRECT_CREDIT,UPI-98320009670-CUSTOMER@OKBANK,,454.96,1122372.56
1841,18/07/26,UPI_DIRECT_CREDIT,UPI-22658358999-CUSTOMER@OKBANK,,731.73,1123104.29
1842,18/07/26,UPI_DIRECT_CREDIT,UPI-40797349833-CUSTOMER@OKBANK,,663.92,1123768.21
1843,18/07/26,UPI_DIRECT_CREDIT,UPI-46553628756-CUSTOMER@OKBANK,,250.64,1124018.85
1844,18/07/26,UPI_DIRECT_CREDIT,UPI-21126525073-CUSTOMER@OKBANK,,2468.0,1126486.85
1845,18/07/26,UPI_DIRECT_CREDIT,UPI-82625058947-CUSTOMER@OKBANK,,75.88,1126562.73
1846,18/07/26,UPI_DIRECT_CREDIT,UPI-94244701893-CUSTOMER@OKBANK,,208.15,1126770.88
1847,18/07/26,UPI_DIRECT_CREDIT,UPI-74824757295-CUSTOMER@OKBANK,,20.36,1126791.24
1848,18/07/26,UPI_DIRECT_CREDIT,UPI-68623003930-CUSTOMER@OKBANK,,200.88,1126992.12
1849,18/07/26,UPI_DIRECT_CREDIT,UPI-41907124211-CUSTOMER@OKBANK,,973.85,1127965.97
1850,18/07/26,UPI_DIRECT_CREDIT,UPI-90301747687-CUSTOMER@OKBANK,,589.27,1128555.24
1851,18/07/26,UPI_DIRECT_CREDIT,UPI-49014699437-CUSTOMER@OKBANK,,37.44,1128592.68
1852,18/07/26,UPI_DIRECT_CREDIT,UPI-13390543744-CUSTOMER@OKBANK,,183.1,1128775.78
1853,18/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR484-NETBANK,10539.31,,1118236.47
1854,18/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-18/07/26,106.56,,1118129.91
1855,19/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 19/07/26,,18904.76,1137034.67
1856,19/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 19/07/26,,26568.57,1163603.24
1857,19/07/26,UPI_DIRECT_CREDIT,UPI-76819222910-CUSTOMER@OKBANK,,708.36,1164311.6
1858,19/07/26,UPI_DIRECT_CREDIT,UPI-59725633077-CUSTOMER@OKBANK,,635.46,1164947.06
1859,19/07/26,UPI_DIRECT_CREDIT,UPI-71116402376-CUSTOMER@OKBANK,,1134.72,1166081.78
1860,19/07/26,UPI_DIRECT_CREDIT,UPI-93969085440-CUSTOMER@OKBANK,,1070.47,1167152.25
1861,19/07/26,UPI_DIRECT_CREDIT,UPI-75048690309-CUSTOMER@OKBANK,,1173.25,1168325.5
1862,19/07/26,UPI_DIRECT_CREDIT,UPI-20182659358-CUSTOMER@OKBANK,,278.43,1168603.93
1863,19/07/26,UPI_DIRECT_CREDIT,UPI-98536308036-CUSTOMER@OKBANK,,734.7,1169338.63
1864,19/07/26,UPI_DIRECT_CREDIT,UPI-77174539682-CUSTOMER@OKBANK,,160.61,1169499.24
1865,19/07/26,UPI_DIRECT_CREDIT,UPI-36998192399-CUSTOMER@OKBANK,,2016.7,1171515.94
1866,19/07/26,UPI_DIRECT_CREDIT,UPI-34117057366-CUSTOMER@OKBANK,,18.78,1171534.72
1867,19/07/26,UPI_DIRECT_CREDIT,UPI-58960194900-CUSTOMER@OKBANK,,205.14,1171739.86
1868,19/07/26,UPI_DIRECT_CREDIT,UPI-83401703427-CUSTOMER@OKBANK,,203.87,1171943.73
1869,19/07/26,UPI_DIRECT_CREDIT,UPI-47862348112-CUSTOMER@OKBANK,,797.86,1172741.59
1870,19/07/26,UPI_DIRECT_CREDIT,UPI-12469205576-CUSTOMER@OKBANK,,877.83,1173619.42
1871,19/07/26,UPI_DIRECT_CREDIT,UPI-50815800795-CUSTOMER@OKBANK,,84.98,1173704.4
1872,19/07/26,UPI_DIRECT_CREDIT,UPI-86777320926-CUSTOMER@OKBANK,,370.21,1174074.61
1873,19/07/26,UPI_DIRECT_CREDIT,UPI-76843300180-CUSTOMER@OKBANK,,644.94,1174719.55
1874,19/07/26,UPI_DIRECT_CREDIT,UPI-73056968980-CUSTOMER@OKBANK,,754.48,1175474.03
1875,19/07/26,UPI_DIRECT_CREDIT,UPI-61829750905-CUSTOMER@OKBANK,,817.21,1176291.24
1876,19/07/26,UPI_DIRECT_CREDIT,UPI-56386339983-CUSTOMER@OKBANK,,193.4,1176484.64
1877,19/07/26,UPI_DIRECT_CREDIT,UPI-47933911559-CUSTOMER@OKBANK,,1810.61,1178295.25
1878,19/07/26,UPI_DIRECT_CREDIT,UPI-83340985337-CUSTOMER@OKBANK,,355.81,1178651.06
1879,19/07/26,UPI_DIRECT_CREDIT,UPI-32630508177-CUSTOMER@OKBANK,,1501.01,1180152.07
1880,19/07/26,UPI_DIRECT_CREDIT,UPI-38935676781-CUSTOMER@OKBANK,,709.86,1180861.93
1881,19/07/26,UPI_DIRECT_CREDIT,UPI-59901493709-CUSTOMER@OKBANK,,77.34,1180939.27
1882,19/07/26,UPI_DIRECT_CREDIT,UPI-93720358084-CUSTOMER@OKBANK,,2464.32,1183403.59
1883,19/07/26,UPI_DIRECT_CREDIT,UPI-93198655606-CUSTOMER@OKBANK,,814.25,1184217.84
1884,19/07/26,UPI_DIRECT_CREDIT,UPI-48091072120-CUSTOMER@OKBANK,,2397.68,1186615.52
1885,19/07/26,UPI_DIRECT_CREDIT,UPI-41773650499-CUSTOMER@OKBANK,,890.64,1187506.16
1886,19/07/26,UPI_DIRECT_CREDIT,UPI-16617547955-CUSTOMER@OKBANK,,376.95,1187883.11
1887,19/07/26,UPI_DIRECT_CREDIT,UPI-72355216265-CUSTOMER@OKBANK,,155.22,1188038.33
1888,19/07/26,UPI_DIRECT_CREDIT,UPI-25380313210-CUSTOMER@OKBANK,,305.05,1188343.38
1889,19/07/26,UPI_DIRECT_CREDIT,UPI-41193699086-CUSTOMER@OKBANK,,1341.49,1189684.87
1890,19/07/26,UPI_DIRECT_CREDIT,UPI-67976775768-CUSTOMER@OKBANK,,87.4,1189772.27
1891,19/07/26,UPI_DIRECT_CREDIT,UPI-71330541853-CUSTOMER@OKBANK,,720.43,1190492.7
1892,19/07/26,UPI_DIRECT_CREDIT,UPI-26381824188-CUSTOMER@OKBANK,,61.35,1190554.05
1893,19/07/26,UPI_DIRECT_CREDIT,UPI-28021954298-CUSTOMER@OKBANK,,782.45,1191336.5
1894,19/07/26,UPI_DIRECT_CREDIT,UPI-66593097324-CUSTOMER@OKBANK,,241.81,1191578.31
1895,19/07/26,UPI_DIRECT_CREDIT,UPI-50744723518-CUSTOMER@OKBANK,,2343.96,1193922.27
1896,19/07/26,UPI_DIRECT_CREDIT,UPI-34440696834-CUSTOMER@OKBANK,,82.03,1194004.3
1897,19/07/26,UPI_DIRECT_CREDIT,UPI-70543155604-CUSTOMER@OKBANK,,1710.12,1195714.42
1898,19/07/26,UPI_DIRECT_CREDIT,UPI-58351517002-CUSTOMER@OKBANK,,1512.52,1197226.94
1899,19/07/26,UPI_DIRECT_CREDIT,UPI-88163929912-CUSTOMER@OKBANK,,2374.53,1199601.47
1900,19/07/26,UPI_DIRECT_CREDIT,UPI-54474854680-CUSTOMER@OKBANK,,689.48,1200290.95
1901,19/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR557-NETBANK,15562.46,,1184728.49
1902,19/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR490-NETBANK,17825.76,,1166902.73
1903,19/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR574-NETBANK,12389.18,,1154513.55
1904,19/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR248-NETBANK,12744.73,,1141768.82
1905,19/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-19/07/26,297.71,,1141471.11
1906,20/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 20/07/26,,20074.61,1161545.72
1907,20/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT UPI-BATCH 20/07/26,,77156.57,1238702.29
1908,20/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT UPI-BATCH 20/07/26,,24398.52,1263100.81
1909,20/07/26,UPI_DIRECT_CREDIT,UPI-90521598025-CUSTOMER@OKBANK,,537.27,1263638.08
1910,20/07/26,UPI_DIRECT_CREDIT,UPI-21810042269-CUSTOMER@OKBANK,,160.59,1263798.67
1911,20/07/26,UPI_DIRECT_CREDIT,UPI-16650472294-CUSTOMER@OKBANK,,538.23,1264336.9
1912,20/07/26,UPI_DIRECT_CREDIT,UPI-44806107458-CUSTOMER@OKBANK,,16.67,1264353.57
1913,20/07/26,UPI_DIRECT_CREDIT,UPI-41393507924-CUSTOMER@OKBANK,,350.59,1264704.16
1914,20/07/26,UPI_DIRECT_CREDIT,UPI-10732755730-CUSTOMER@OKBANK,,80.99,1264785.15
1915,20/07/26,UPI_DIRECT_CREDIT,UPI-86754923626-CUSTOMER@OKBANK,,514.1,1265299.25
1916,20/07/26,UPI_DIRECT_CREDIT,UPI-33791058968-CUSTOMER@OKBANK,,1129.7,1266428.95
1917,20/07/26,UPI_DIRECT_CREDIT,UPI-80587690322-CUSTOMER@OKBANK,,2173.15,1268602.1
1918,20/07/26,UPI_DIRECT_CREDIT,UPI-42382628016-CUSTOMER@OKBANK,,620.27,1269222.37
1919,20/07/26,UPI_DIRECT_CREDIT,UPI-49323507396-CUSTOMER@OKBANK,,565.12,1269787.49
1920,20/07/26,UPI_DIRECT_CREDIT,UPI-50131680144-CUSTOMER@OKBANK,,12.07,1269799.56
1921,20/07/26,UPI_DIRECT_CREDIT,UPI-11286817379-CUSTOMER@OKBANK,,304.99,1270104.55
1922,20/07/26,UPI_DIRECT_CREDIT,UPI-59599193719-CUSTOMER@OKBANK,,231.87,1270336.42
1923,20/07/26,UPI_DIRECT_CREDIT,UPI-99065242984-CUSTOMER@OKBANK,,63.87,1270400.29
1924,20/07/26,UPI_DIRECT_CREDIT,UPI-42750512987-CUSTOMER@OKBANK,,527.01,1270927.3
1925,20/07/26,UPI_DIRECT_CREDIT,UPI-47300246021-CUSTOMER@OKBANK,,1942.47,1272869.77
1926,20/07/26,UPI_DIRECT_CREDIT,UPI-31768886931-CUSTOMER@OKBANK,,745.76,1273615.53
1927,20/07/26,UPI_DIRECT_CREDIT,UPI-77099216564-CUSTOMER@OKBANK,,366.21,1273981.74
1928,20/07/26,UPI_DIRECT_CREDIT,UPI-31569887915-CUSTOMER@OKBANK,,984.37,1274966.11
1929,20/07/26,UPI_DIRECT_CREDIT,UPI-13122901114-CUSTOMER@OKBANK,,469.27,1275435.38
1930,20/07/26,UPI_DIRECT_CREDIT,UPI-50459635741-CUSTOMER@OKBANK,,390.41,1275825.79
1931,20/07/26,UPI_DIRECT_CREDIT,UPI-17694110583-CUSTOMER@OKBANK,,1531.38,1277357.17
1932,20/07/26,UPI_DIRECT_CREDIT,UPI-20275373294-CUSTOMER@OKBANK,,105.1,1277462.27
1933,20/07/26,UPI_DIRECT_CREDIT,UPI-65049672673-CUSTOMER@OKBANK,,408.96,1277871.23
1934,20/07/26,UPI_DIRECT_CREDIT,UPI-74317015929-CUSTOMER@OKBANK,,250.02,1278121.25
1935,20/07/26,UPI_DIRECT_CREDIT,UPI-26196304360-CUSTOMER@OKBANK,,1238.61,1279359.86
1936,20/07/26,UPI_DIRECT_CREDIT,UPI-52783087916-CUSTOMER@OKBANK,,1703.8,1281063.66
1937,20/07/26,UPI_DIRECT_CREDIT,UPI-87040636251-CUSTOMER@OKBANK,,2138.0,1283201.66
